type	time	latitude	longitude	altitude (m)	name	desc
T	2023-09-16 22:24:13.242	39.019548800	-76.877398100	0.0		
T	2023-09-16 22:24:14.242	39.019548800	-76.877398100	0.0		
T	2023-09-16 22:24:15.242	39.019537400	-76.877383300	0.0		
T	2023-09-16 22:24:16.242	39.019537400	-76.877383300	0.0		
T	2023-09-16 22:24:17.242	39.019526200	-76.877374200	0.0		
T	2023-09-16 22:24:18.242	39.019526200	-76.877374200	0.0		
T	2023-09-16 22:24:19.242	39.019512200	-76.877367600	0.0		
T	2023-09-16 22:24:20.241	39.019512200	-76.877367600	0.0		
T	2023-09-16 22:24:21.241	39.019494700	-76.877368200	0.0		
T	2023-09-16 22:24:22.242	39.019494700	-76.877368200	0.0		
T	2023-09-16 22:24:23.242	39.019480200	-76.877365700	0.0		
T	2023-09-16 22:24:24.242	39.019480200	-76.877365700	0.0		
T	2023-09-16 22:24:25.242	39.019465200	-76.877364300	0.0		
T	2023-09-16 22:24:26.242	39.019456100	-76.877364500	0.0		
T	2023-09-16 22:24:27.242	39.019444800	-76.877365600	0.0		
T	2023-09-16 22:24:28.242	39.019434000	-76.877365000	0.0		
T	2023-09-16 22:24:29.241	39.019423400	-76.877364500	0.0		
T	2023-09-16 22:24:30.241	39.019423400	-76.877364500	0.0		
T	2023-09-16 22:24:31.241	39.019408000	-76.877364100	0.0		
T	2023-09-16 22:24:32.242	39.019408000	-76.877364100	0.0		
T	2023-09-16 22:24:33.242	39.019396500	-76.877364500	0.0		
T	2023-09-16 22:24:34.242	39.019396500	-76.877364500	0.0		
T	2023-09-16 22:24:35.242	39.019387400	-76.877368200	0.0		
T	2023-09-16 22:24:36.242	39.019387400	-76.877368200	0.0		
T	2023-09-16 22:24:37.242	39.019387400	-76.877368200	0.0		
T	2023-09-16 22:24:38.242	39.019387400	-76.877368200	0.0		
T	2023-09-16 22:24:39.242	39.019387400	-76.877368200	0.0		
T	2023-09-16 22:24:40.241	39.019387400	-76.877368200	0.0		
T	2023-09-16 22:24:41.241	39.019387400	-76.877368200	0.0		
T	2023-09-16 22:24:42.242	39.019387400	-76.877368200	0.0		
T	2023-09-16 22:24:43.241	39.019354300	-76.877414100	0.0		
T	2023-09-16 22:24:44.241	39.019354300	-76.877414100	0.0		
T	2023-09-16 22:24:45.241	39.019335100	-76.877382000	0.0		
T	2023-09-16 22:24:46.241	39.019331000	-76.877358000	0.0		
T	2023-09-16 22:24:47.242	39.019321100	-76.877353400	0.0		
T	2023-09-16 22:24:48.241	39.019302600	-76.877346000	0.0		
T	2023-09-16 22:24:49.241	39.019302600	-76.877346000	0.0		
T	2023-09-16 22:24:50.241	39.019302600	-76.877346000	0.0		
T	2023-09-16 22:24:51.242	39.019302600	-76.877346000	0.0		
T	2023-09-16 22:24:52.242	39.019274200	-76.877340800	0.0		
T	2023-09-16 22:24:53.242	39.019259100	-76.877344600	0.0		
T	2023-09-16 22:24:54.243	39.019248900	-76.877342200	0.0		
T	2023-09-16 22:24:55.242	39.019237700	-76.877348500	0.0		
T	2023-09-16 22:24:56.242	39.019224600	-76.877349900	0.0		
T	2023-09-16 22:24:57.242	39.019213400	-76.877350700	0.0		
T	2023-09-16 22:24:58.242	39.019203500	-76.877352800	0.0		
T	2023-09-16 22:24:59.242	39.019192200	-76.877353500	0.0		
T	2023-09-16 22:25:00.242	39.019192200	-76.877353500	0.0		
T	2023-09-16 22:25:01.242	39.019177200	-76.877345000	0.0		
T	2023-09-16 22:25:02.242	39.019177200	-76.877345000	0.0		
T	2023-09-16 22:25:03.242	39.019156900	-76.877339800	0.0		
T	2023-09-16 22:25:04.242	39.019144900	-76.877336100	0.0		
T	2023-09-16 22:25:05.242	39.019133900	-76.877334900	0.0		
T	2023-09-16 22:25:06.241	39.019124500	-76.877338900	0.0		
T	2023-09-16 22:25:07.241	39.019124500	-76.877338900	0.0		
T	2023-09-16 22:25:08.241	39.019109200	-76.877340400	0.0		
T	2023-09-16 22:25:09.242	39.019099800	-76.877340200	0.0		
T	2023-09-16 22:25:10.242	39.019099800	-76.877340200	0.0		
T	2023-09-16 22:25:11.242	39.019084500	-76.877344100	0.0		
T	2023-09-16 22:25:12.242	39.019072600	-76.877342700	0.0		
T	2023-09-16 22:25:13.242	39.019062500	-76.877339600	0.0		
T	2023-09-16 22:25:14.241	39.019062500	-76.877339600	0.0		
T	2023-09-16 22:25:15.241	39.019046300	-76.877338100	0.0		
T	2023-09-16 22:25:16.241	39.019035300	-76.877340900	0.0		
T	2023-09-16 22:25:17.241	39.019022500	-76.877341000	0.0		
T	2023-09-16 22:25:18.242	39.019022500	-76.877341000	0.0		
T	2023-09-16 22:25:19.242	39.019004400	-76.877339600	0.0		
T	2023-09-16 22:25:20.241	39.019004400	-76.877339600	0.0		
T	2023-09-16 22:25:21.241	39.019004400	-76.877339600	0.0		
T	2023-09-16 22:25:22.242	39.018992600	-76.877339300	0.0		
T	2023-09-16 22:25:23.242	39.018971600	-76.877344700	0.0		
T	2023-09-16 22:25:24.242	39.018962200	-76.877347100	0.0		
T	2023-09-16 22:25:25.242	39.018962200	-76.877347100	0.0		
T	2023-09-16 22:25:26.241	39.018948200	-76.877350700	0.0		
T	2023-09-16 22:25:27.241	39.018933600	-76.877353200	0.0		
T	2023-09-16 22:25:28.241	39.018933600	-76.877353200	0.0		
T	2023-09-16 22:25:29.241	39.018911000	-76.877354000	0.0		
T	2023-09-16 22:25:30.241	39.018898300	-76.877351400	0.0		
T	2023-09-16 22:25:31.242	39.018888600	-76.877351000	0.0		
T	2023-09-16 22:25:32.242	39.018878500	-76.877352400	0.0		
T	2023-09-16 22:25:33.242	39.018878500	-76.877352400	0.0		
T	2023-09-16 22:25:34.242	39.018863800	-76.877356600	0.0		
T	2023-09-16 22:25:35.242	39.018854600	-76.877356400	0.0		
T	2023-09-16 22:25:36.242	39.018845500	-76.877355100	0.0		
T	2023-09-16 22:25:37.242	39.018845500	-76.877355100	0.0		
T	2023-09-16 22:25:38.241	39.018834800	-76.877355200	0.0		
T	2023-09-16 22:25:39.241	39.018818800	-76.877356800	0.0		
T	2023-09-16 22:25:40.241	39.018807900	-76.877356600	0.0		
T	2023-09-16 22:25:41.241	39.018797500	-76.877354900	0.0		
T	2023-09-16 22:25:42.242	39.018797500	-76.877354900	0.0		
T	2023-09-16 22:25:43.241	39.018786000	-76.877352300	0.0		
T	2023-09-16 22:25:44.241	39.018768200	-76.877353000	0.0		
T	2023-09-16 22:25:45.241	39.018758200	-76.877354700	0.0		
T	2023-09-16 22:25:46.242	39.018758200	-76.877354700	0.0		
T	2023-09-16 22:25:47.242	39.018738900	-76.877355000	0.0		
T	2023-09-16 22:25:48.241	39.018722500	-76.877353100	0.0		
T	2023-09-16 22:25:49.241	39.018722500	-76.877353100	0.0		
T	2023-09-16 22:25:50.241	39.018711200	-76.877354400	0.0		
T	2023-09-16 22:25:51.242	39.018711200	-76.877354400	0.0		
T	2023-09-16 22:25:52.242	39.018696900	-76.877354600	0.0		
T	2023-09-16 22:25:53.242	39.018696900	-76.877354600	0.0		
T	2023-09-16 22:25:54.242	39.018679400	-76.877355900	0.0		
T	2023-09-16 22:25:55.242	39.018679400	-76.877355900	0.0		
T	2023-09-16 22:25:56.242	39.018662000	-76.877358300	0.0		
T	2023-09-16 22:25:57.242	39.018651800	-76.877358100	0.0		
T	2023-09-16 22:25:58.242	39.018642200	-76.877360900	0.0		
T	2023-09-16 22:25:59.242	39.018632000	-76.877363400	0.0		
T	2023-09-16 22:26:00.241	39.018622800	-76.877365300	0.0		
T	2023-09-16 22:26:01.241	39.018613400	-76.877366700	0.0		
T	2023-09-16 22:26:02.242	39.018613400	-76.877366700	0.0		
T	2023-09-16 22:26:03.241	39.018595400	-76.877370100	0.0		
T	2023-09-16 22:26:04.241	39.018595400	-76.877370100	0.0		
T	2023-09-16 22:26:05.242	39.018585200	-76.877370400	0.0		
T	2023-09-16 22:26:06.242	39.018571900	-76.877373000	0.0		
T	2023-09-16 22:26:07.242	39.018561500	-76.877374900	0.0		
T	2023-09-16 22:26:08.242	39.018561500	-76.877374900	0.0		
T	2023-09-16 22:26:09.242	39.018534300	-76.877380400	0.0		
T	2023-09-16 22:26:10.242	39.018534300	-76.877380400	0.0		
T	2023-09-16 22:26:11.242	39.018517300	-76.877385600	0.0		
T	2023-09-16 22:26:12.243	39.018517300	-76.877385600	0.0		
T	2023-09-16 22:26:13.242	39.018517300	-76.877385600	0.0		
T	2023-09-16 22:26:14.242	39.018517300	-76.877385600	0.0		
T	2023-09-16 22:26:15.242	39.018508300	-76.877387300	0.0		
T	2023-09-16 22:26:16.242	39.018508300	-76.877387300	0.0		
T	2023-09-16 22:26:17.242	39.018508300	-76.877387300	0.0		
T	2023-09-16 22:26:18.242	39.018508300	-76.877387300	0.0		
T	2023-09-16 22:26:19.242	39.018508300	-76.877387300	0.0		
T	2023-09-16 22:26:20.242	39.018508300	-76.877387300	0.0		
T	2023-09-16 22:26:21.242	39.018491900	-76.877397200	0.0		
T	2023-09-16 22:26:22.243	39.018463500	-76.877402500	0.0		
T	2023-09-16 22:26:23.242	39.018463500	-76.877402500	0.0		
T	2023-09-16 22:26:24.242	39.018401400	-76.877421900	0.0		
T	2023-09-16 22:26:25.242	39.018372800	-76.877431300	0.0		
T	2023-09-16 22:26:26.243	39.018372800	-76.877431300	0.0		
T	2023-09-16 22:26:27.242	39.018340900	-76.877439800	0.0		
T	2023-09-16 22:26:28.242	39.018308600	-76.877460800	0.0		
T	2023-09-16 22:26:29.241	39.018270500	-76.877466700	0.0		
T	2023-09-16 22:26:30.242	39.018246300	-76.877478500	0.0		
T	2023-09-16 22:26:31.241	39.018213800	-76.877495100	0.0		
T	2023-09-16 22:26:32.243	39.018183600	-76.877500500	0.0		
T	2023-09-16 22:26:33.242	39.018183600	-76.877500500	0.0		
T	2023-09-16 22:26:34.241	39.018141900	-76.877509000	0.0		
T	2023-09-16 22:26:35.241	39.018103500	-76.877520800	0.0		
T	2023-09-16 22:26:36.242	39.018070900	-76.877527000	0.0		
T	2023-09-16 22:26:37.242	39.018034900	-76.877534000	0.0		
T	2023-09-16 22:26:38.242	39.017998700	-76.877541200	0.0		
T	2023-09-16 22:26:39.242	39.017998700	-76.877541200	0.0		
T	2023-09-16 22:26:40.241	39.017964700	-76.877559700	0.0		
T	2023-09-16 22:26:41.242	39.017938500	-76.877571200	0.0		
T	2023-09-16 22:26:42.242	39.017904700	-76.877585800	0.0		
T	2023-09-16 22:26:43.242	39.017857000	-76.877600500	0.0		
T	2023-09-16 22:26:44.241	39.017857000	-76.877600500	0.0		
T	2023-09-16 22:26:45.241	39.017807100	-76.877618100	0.0		
T	2023-09-16 22:26:46.241	39.017882400	-76.877582100	0.0		
T	2023-09-16 22:26:47.242	39.017882400	-76.877582100	0.0		
T	2023-09-16 22:26:48.242	39.017880000	-76.877553600	0.0		
T	2023-09-16 22:26:49.242	39.017880000	-76.877553600	0.0		
T	2023-09-16 22:26:50.242	39.017870800	-76.877504000	0.0		
T	2023-09-16 22:26:51.242	39.017787100	-76.877571000	0.0		
T	2023-09-16 22:26:52.242	39.017688400	-76.877660500	0.0		
T	2023-09-16 22:26:53.241	39.017688400	-76.877660500	0.0		
T	2023-09-16 22:26:54.241	39.017611400	-76.877706200	0.0		
T	2023-09-16 22:26:55.241	39.017559000	-76.877732300	0.0		
T	2023-09-16 22:26:56.242	39.017529600	-76.877756400	0.0		
T	2023-09-16 22:26:57.242	39.017529600	-76.877756400	0.0		
T	2023-09-16 22:26:58.242	39.017482800	-76.877782600	0.0		
T	2023-09-16 22:26:59.243	39.017456100	-76.877794000	0.0		
T	2023-09-16 22:27:00.242	39.017430300	-76.877802200	0.0		
T	2023-09-16 22:27:01.241	39.017408100	-76.877807300	0.0		
T	2023-09-16 22:27:02.242	39.017408100	-76.877807300	0.0		
T	2023-09-16 22:27:03.242	39.017360900	-76.877840700	0.0		
T	2023-09-16 22:27:04.241	39.017331200	-76.877862300	0.0		
T	2023-09-16 22:27:05.241	39.017300700	-76.877874200	0.0		
T	2023-09-16 22:27:06.241	39.017273800	-76.877886100	0.0		
T	2023-09-16 22:27:07.241	39.017238700	-76.877901300	0.0		
T	2023-09-16 22:27:08.242	39.017238700	-76.877901300	0.0		
T	2023-09-16 22:27:09.242	39.017204900	-76.877920900	0.0		
T	2023-09-16 22:27:10.242	39.017181900	-76.877934800	0.0		
T	2023-09-16 22:27:11.242	39.017148500	-76.877956500	0.0		
T	2023-09-16 22:27:12.242	39.017113200	-76.877972000	0.0		
T	2023-09-16 22:27:13.241	39.017081500	-76.877985400	0.0		
T	2023-09-16 22:27:14.241	39.017051800	-76.878002000	0.0		
T	2023-09-16 22:27:15.242	39.017032300	-76.878016800	0.0		
T	2023-09-16 22:27:16.242	39.017000600	-76.878029700	0.0		
T	2023-09-16 22:27:17.242	39.016967700	-76.878045700	0.0		
T	2023-09-16 22:27:18.242	39.016934400	-76.878063700	0.0		
T	2023-09-16 22:27:19.242	39.016905200	-76.878084500	0.0		
T	2023-09-16 22:27:20.242	39.016878300	-76.878101000	0.0		
T	2023-09-16 22:27:21.242	39.016851200	-76.878116000	0.0		
T	2023-09-16 22:27:22.242	39.016820900	-76.878132200	0.0		
T	2023-09-16 22:27:23.241	39.016792600	-76.878151500	0.0		
T	2023-09-16 22:27:24.242	39.016761000	-76.878171600	0.0		
T	2023-09-16 22:27:25.242	39.016733400	-76.878190400	0.0		
T	2023-09-16 22:27:26.242	39.016713300	-76.878211100	0.0		
T	2023-09-16 22:27:27.242	39.016695200	-76.878227200	0.0		
T	2023-09-16 22:27:28.241	39.016680000	-76.878242500	0.0		
T	2023-09-16 22:27:29.241	39.016663900	-76.878257600	0.0		
T	2023-09-16 22:27:30.241	39.016648500	-76.878270100	0.0		
T	2023-09-16 22:27:31.242	39.016648500	-76.878270100	0.0		
T	2023-09-16 22:27:32.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:33.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:34.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:35.243	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:36.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:37.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:38.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:39.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:40.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:41.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:42.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:43.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:44.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:45.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:46.265	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:47.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:48.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:49.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:50.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:51.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:52.243	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:53.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:54.243	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:55.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:56.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:57.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:58.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:27:59.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:00.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:01.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:02.246	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:03.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:04.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:05.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:06.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:07.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:08.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:09.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:10.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:11.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:12.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:13.241	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:14.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:15.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:16.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:17.242	39.016639300	-76.878276400	0.0		
T	2023-09-16 22:28:18.242	39.016630700	-76.878290500	0.0		
T	2023-09-16 22:28:19.243	39.016630700	-76.878290500	0.0		
T	2023-09-16 22:28:20.241	39.016629400	-76.878302800	0.0		
T	2023-09-16 22:28:21.241	39.016629400	-76.878302800	0.0		
T	2023-09-16 22:28:22.246	39.016629400	-76.878302800	0.0		
T	2023-09-16 22:28:23.242	39.016629400	-76.878302800	0.0		
T	2023-09-16 22:28:24.241	39.016629400	-76.878302800	0.0		
T	2023-09-16 22:28:25.242	39.016629400	-76.878302800	0.0		
T	2023-09-16 22:28:26.241	39.016629400	-76.878302800	0.0		
T	2023-09-16 22:28:27.242	39.016629400	-76.878302800	0.0		
T	2023-09-16 22:28:28.241	39.016629400	-76.878302800	0.0		
T	2023-09-16 22:28:29.241	39.016629400	-76.878302800	0.0		
T	2023-09-16 22:28:30.241	39.016645100	-76.878325900	0.0		
T	2023-09-16 22:28:31.241	39.016645100	-76.878325900	0.0		
T	2023-09-16 22:28:32.241	39.016645100	-76.878325900	0.0		
T	2023-09-16 22:28:33.242	39.016645100	-76.878325900	0.0		
T	2023-09-16 22:28:34.241	39.016645100	-76.878325900	0.0		
T	2023-09-16 22:28:35.241	39.016645100	-76.878325900	0.0		
T	2023-09-16 22:28:36.241	39.016645100	-76.878325900	0.0		
T	2023-09-16 22:28:37.241	39.016645100	-76.878325900	0.0		
T	2023-09-16 22:28:38.242	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:39.241	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:40.241	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:41.242	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:42.242	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:43.242	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:44.241	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:45.241	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:46.242	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:47.244	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:48.242	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:49.241	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:50.242	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:51.241	39.016662000	-76.878336600	0.0		
T	2023-09-16 22:28:52.242	39.016683000	-76.878239000	0.0		
T	2023-09-16 22:28:53.241	39.016683000	-76.878239000	0.0		
T	2023-09-16 22:28:54.241	39.016683000	-76.878239000	0.0		
T	2023-09-16 22:28:55.241	39.016683000	-76.878239000	0.0		
T	2023-09-16 22:28:56.242	39.016670400	-76.878283300	0.0		
T	2023-09-16 22:28:57.242	39.016670400	-76.878283300	0.0		
T	2023-09-16 22:28:58.241	39.016670400	-76.878283300	0.0		
T	2023-09-16 22:28:59.241	39.016670400	-76.878283300	0.0		
T	2023-09-16 22:29:00.242	39.016670400	-76.878283300	0.0		
T	2023-09-16 22:29:01.243	39.016670400	-76.878283300	0.0		
T	2023-09-16 22:29:02.245	39.016670400	-76.878283300	0.0		
T	2023-09-16 22:29:03.242	39.016670400	-76.878283300	0.0		
T	2023-09-16 22:29:04.241	39.016670400	-76.878283300	0.0		
T	2023-09-16 22:29:05.242	39.016670400	-76.878283300	0.0		
T	2023-09-16 22:29:06.241	39.016622700	-76.878338300	0.0		
T	2023-09-16 22:29:07.241	39.016622700	-76.878338300	0.0		
T	2023-09-16 22:29:08.242	39.016622700	-76.878338300	0.0		
T	2023-09-16 22:29:09.247	39.016622700	-76.878338300	0.0		
T	2023-09-16 22:29:10.242	39.016622700	-76.878338300	0.0		
T	2023-09-16 22:29:11.241	39.016622700	-76.878338300	0.0		
T	2023-09-16 22:29:12.242	39.016622700	-76.878338300	0.0		
T	2023-09-16 22:29:13.241	39.016622700	-76.878338300	0.0		
T	2023-09-16 22:29:14.241	39.016622700	-76.878338300	0.0		
T	2023-09-16 22:29:15.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:16.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:17.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:18.241	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:19.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:20.241	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:21.241	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:22.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:23.241	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:24.241	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:25.241	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:26.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:27.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:28.241	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:29.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:30.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:31.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:32.241	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:33.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:34.242	39.016621100	-76.878253200	0.0		
T	2023-09-16 22:29:35.242	39.016562100	-76.878302400	0.0		
T	2023-09-16 22:29:36.242	39.016562100	-76.878302400	0.0		
T	2023-09-16 22:29:37.241	39.016562100	-76.878302400	0.0		
T	2023-09-16 22:29:38.242	39.016562100	-76.878302400	0.0		
T	2023-09-16 22:29:39.242	39.016562100	-76.878302400	0.0		
T	2023-09-16 22:29:40.241	39.016562100	-76.878302400	0.0		
T	2023-09-16 22:29:41.241	39.016562100	-76.878302400	0.0		
T	2023-09-16 22:29:42.242	39.016562100	-76.878302400	0.0		
T	2023-09-16 22:29:43.242	39.016562100	-76.878302400	0.0		
T	2023-09-16 22:29:44.241	39.016454200	-76.878397900	0.0		
T	2023-09-16 22:29:45.242	39.016454200	-76.878397900	0.0		
T	2023-09-16 22:29:46.241	39.016454200	-76.878397900	0.0		
T	2023-09-16 22:29:47.245	39.016454200	-76.878397900	0.0		
T	2023-09-16 22:29:48.242	39.016454200	-76.878397900	0.0		
T	2023-09-16 22:29:49.242	39.016454200	-76.878397900	0.0		
T	2023-09-16 22:29:50.242	39.016454200	-76.878397900	0.0		
T	2023-09-16 22:29:51.241	39.016454200	-76.878397900	0.0		
T	2023-09-16 22:29:52.244	39.016454200	-76.878397900	0.0		
T	2023-09-16 22:29:53.242	39.016377200	-76.878440400	0.0		
T	2023-09-16 22:29:54.241	39.016377200	-76.878440400	0.0		
T	2023-09-16 22:29:55.241	39.016377200	-76.878440400	0.0		
T	2023-09-16 22:29:56.242	39.016377200	-76.878440400	0.0		
T	2023-09-16 22:29:57.242	39.016377200	-76.878440400	0.0		
T	2023-09-16 22:29:58.242	39.016377200	-76.878440400	0.0		
T	2023-09-16 22:29:59.241	39.016377200	-76.878440400	0.0		
T	2023-09-16 22:30:00.241	39.016377200	-76.878440400	0.0		
T	2023-09-16 22:30:01.242	39.016377200	-76.878440400	0.0		
T	2023-09-16 22:30:02.242	39.016307400	-76.878476700	0.0		
T	2023-09-16 22:30:03.242	39.016307400	-76.878476700	0.0		
T	2023-09-16 22:30:04.241	39.016307400	-76.878476700	0.0		
T	2023-09-16 22:30:05.241	39.016307400	-76.878476700	0.0		
T	2023-09-16 22:30:06.241	39.016307400	-76.878476700	0.0		
T	2023-09-16 22:30:07.242	39.016307400	-76.878476700	0.0		
T	2023-09-16 22:30:08.242	39.016307400	-76.878476700	0.0		
T	2023-09-16 22:30:09.241	39.016307400	-76.878476700	0.0		
T	2023-09-16 22:30:10.241	39.016307400	-76.878476700	0.0		
T	2023-09-16 22:30:11.241	39.016398700	-76.878443500	0.0		
T	2023-09-16 22:30:12.242	39.016398700	-76.878443500	0.0		
T	2023-09-16 22:30:13.241	39.016398700	-76.878443500	0.0		
T	2023-09-16 22:30:14.241	39.016398700	-76.878443500	0.0		
T	2023-09-16 22:30:15.242	39.016398700	-76.878443500	0.0		
T	2023-09-16 22:30:16.242	39.016398700	-76.878443500	0.0		
